transaction_id,timestamp,customer_hash,amount_usd,cross_border,new_beneficiary,cash_equivalent,country_risk,velocity_24h,night_transaction,investigation_label,data_status
txn-01368,2025-06-22 00:00:00+00:00,customer-157,2791.86,0,0,0,0,3,1,0,fictional
txn-01369,2025-06-22 03:00:00+00:00,customer-158,6922.89,0,0,1,0,4,1,0,fictional
txn-01370,2025-06-22 06:00:00+00:00,customer-159,6994.02,0,0,0,0,4,0,0,fictional
txn-01371,2025-06-22 09:00:00+00:00,customer-160,39730.9,0,1,0,0,2,0,0,fictional
txn-01372,2025-06-22 12:00:00+00:00,customer-161,68743.45,1,0,0,1,2,0,1,fictional
txn-01373,2025-06-22 15:00:00+00:00,customer-162,14029.99,0,0,0,2,5,0,0,fictional
txn-01374,2025-06-22 18:00:00+00:00,customer-163,643.32,0,1,0,0,1,0,0,fictional
txn-01375,2025-06-22 21:00:00+00:00,customer-164,3724.24,0,1,0,0,2,0,0,fictional
txn-01376,2025-06-23 00:00:00+00:00,customer-165,1828.2,0,0,0,1,3,1,0,fictional
txn-01377,2025-06-23 03:00:00+00:00,customer-166,2006.89,0,0,0,0,3,1,0,fictional
txn-01378,2025-06-23 06:00:00+00:00,customer-167,12766.19,0,0,0,2,3,0,0,fictional
txn-01379,2025-06-23 09:00:00+00:00,customer-168,5389.09,0,0,0,0,2,0,0,fictional
txn-01380,2025-06-23 12:00:00+00:00,customer-169,1338.56,0,0,0,2,2,0,0,fictional
txn-01381,2025-06-23 15:00:00+00:00,customer-170,1433.27,0,0,0,1,4,0,0,fictional
txn-01382,2025-06-23 18:00:00+00:00,customer-171,1099.32,0,1,0,2,1,0,0,fictional
txn-01383,2025-06-23 21:00:00+00:00,customer-172,3565.75,1,0,0,0,5,0,0,fictional
txn-01384,2025-06-24 00:00:00+00:00,customer-000,5491.69,0,0,0,0,3,1,0,fictional
txn-01385,2025-06-24 03:00:00+00:00,customer-001,905.14,1,1,0,0,5,1,0,fictional
txn-01386,2025-06-24 06:00:00+00:00,customer-002,585.4,0,0,0,0,2,0,0,fictional
txn-01387,2025-06-24 09:00:00+00:00,customer-003,11722.01,0,0,0,3,0,0,0,fictional
txn-01388,2025-06-24 12:00:00+00:00,customer-004,5102.39,0,0,0,1,5,0,0,fictional
txn-01389,2025-06-24 15:00:00+00:00,customer-005,145.02,0,0,0,1,3,0,0,fictional
txn-01390,2025-06-24 18:00:00+00:00,customer-006,10886.99,1,0,0,1,4,0,0,fictional
txn-01391,2025-06-24 21:00:00+00:00,customer-007,2631.67,0,0,0,2,2,0,0,fictional
txn-01392,2025-06-25 00:00:00+00:00,customer-008,4050.19,0,0,0,0,4,1,0,fictional
txn-01393,2025-06-25 03:00:00+00:00,customer-009,1835.72,1,0,0,2,4,1,1,fictional
txn-01394,2025-06-25 06:00:00+00:00,customer-010,782.94,0,0,0,0,0,0,0,fictional
txn-01395,2025-06-25 09:00:00+00:00,customer-011,1289.25,1,0,0,2,4,0,0,fictional
txn-01396,2025-06-25 12:00:00+00:00,customer-012,5703.08,0,1,0,2,6,0,0,fictional
txn-01397,2025-06-25 15:00:00+00:00,customer-013,6842.58,0,1,0,0,3,0,0,fictional
txn-01398,2025-06-25 18:00:00+00:00,customer-014,4860.66,0,0,0,0,1,0,0,fictional
txn-01399,2025-06-25 21:00:00+00:00,customer-015,30452.63,0,0,0,0,1,0,0,fictional
txn-01400,2025-06-26 00:00:00+00:00,customer-016,10637.66,1,0,0,2,4,1,0,fictional
txn-01401,2025-06-26 03:00:00+00:00,customer-017,7321.71,0,0,0,2,2,1,0,fictional
txn-01402,2025-06-26 06:00:00+00:00,customer-018,7259.69,0,1,0,0,4,0,0,fictional
txn-01403,2025-06-26 09:00:00+00:00,customer-019,8144.32,0,0,0,0,4,0,0,fictional
txn-01404,2025-06-26 12:00:00+00:00,customer-020,7102.12,0,0,0,3,1,0,0,fictional
txn-01405,2025-06-26 15:00:00+00:00,customer-021,3377.48,0,0,0,0,0,0,0,fictional
txn-01406,2025-06-26 18:00:00+00:00,customer-022,1704.12,0,0,0,0,2,0,0,fictional
txn-01407,2025-06-26 21:00:00+00:00,customer-023,2535.58,0,0,0,0,1,0,0,fictional
txn-01408,2025-06-27 00:00:00+00:00,customer-024,455.5,0,0,0,3,2,1,0,fictional
txn-01409,2025-06-27 03:00:00+00:00,customer-025,1854.32,0,0,0,2,1,1,0,fictional
txn-01410,2025-06-27 06:00:00+00:00,customer-026,140.02,0,0,0,2,2,0,0,fictional
txn-01411,2025-06-27 09:00:00+00:00,customer-027,19507.29,0,0,0,2,1,0,0,fictional
txn-01412,2025-06-27 12:00:00+00:00,customer-028,2225.79,0,0,0,0,3,0,0,fictional
txn-01413,2025-06-27 15:00:00+00:00,customer-029,13401.34,0,0,0,1,2,0,0,fictional
txn-01414,2025-06-27 18:00:00+00:00,customer-030,1785.48,0,1,1,1,4,0,1,fictional
txn-01415,2025-06-27 21:00:00+00:00,customer-031,346.94,0,0,1,2,2,0,0,fictional
txn-01416,2025-06-28 00:00:00+00:00,customer-032,8684.11,0,0,0,0,2,1,0,fictional
txn-01417,2025-06-28 03:00:00+00:00,customer-033,2167.21,0,0,0,2,2,1,0,fictional
txn-01418,2025-06-28 06:00:00+00:00,customer-034,110205.85,0,0,0,0,2,0,1,fictional
txn-01419,2025-06-28 09:00:00+00:00,customer-035,1918.88,0,1,0,0,4,0,0,fictional
txn-01420,2025-06-28 12:00:00+00:00,customer-036,8368.22,1,1,0,0,3,0,0,fictional
txn-01421,2025-06-28 15:00:00+00:00,customer-037,7851.34,0,0,0,0,1,0,0,fictional
txn-01422,2025-06-28 18:00:00+00:00,customer-038,668.39,0,0,0,0,1,0,0,fictional
txn-01423,2025-06-28 21:00:00+00:00,customer-039,575.73,0,0,0,0,2,0,0,fictional
txn-01424,2025-06-29 00:00:00+00:00,customer-040,11717.65,1,0,0,0,2,1,0,fictional
txn-01425,2025-06-29 03:00:00+00:00,customer-041,2824.46,1,0,0,0,4,1,0,fictional
txn-01426,2025-06-29 06:00:00+00:00,customer-042,2653.54,0,0,0,0,1,0,0,fictional
txn-01427,2025-06-29 09:00:00+00:00,customer-043,25503.43,0,0,0,1,0,0,0,fictional
txn-01428,2025-06-29 12:00:00+00:00,customer-044,4427.67,0,0,1,2,4,0,0,fictional
txn-01429,2025-06-29 15:00:00+00:00,customer-045,4359.07,0,0,0,0,2,0,0,fictional
txn-01430,2025-06-29 18:00:00+00:00,customer-046,2048.5,1,0,0,0,2,0,0,fictional
txn-01431,2025-06-29 21:00:00+00:00,customer-047,3436.18,1,0,0,0,4,0,0,fictional
txn-01432,2025-06-30 00:00:00+00:00,customer-048,823.49,0,0,0,0,5,1,0,fictional
txn-01433,2025-06-30 03:00:00+00:00,customer-049,2802.01,1,0,0,1,6,1,0,fictional
txn-01434,2025-06-30 06:00:00+00:00,customer-050,14604.07,1,0,1,0,3,0,0,fictional
txn-01435,2025-06-30 09:00:00+00:00,customer-051,429.87,0,1,0,1,2,0,0,fictional
txn-01436,2025-06-30 12:00:00+00:00,customer-052,1400.04,0,0,0,2,2,0,0,fictional
txn-01437,2025-06-30 15:00:00+00:00,customer-053,134.68,1,0,0,0,3,0,0,fictional
txn-01438,2025-06-30 18:00:00+00:00,customer-054,17007.4,0,0,0,0,2,0,0,fictional
txn-01439,2025-06-30 21:00:00+00:00,customer-055,14221.18,1,0,0,2,5,0,0,fictional
txn-01440,2025-07-01 00:00:00+00:00,customer-056,7273.58,1,0,0,3,8,1,1,fictional
txn-01441,2025-07-01 03:00:00+00:00,customer-057,882.29,0,0,0,0,2,1,0,fictional
txn-01442,2025-07-01 06:00:00+00:00,customer-058,3476.89,0,0,0,1,3,0,0,fictional
txn-01443,2025-07-01 09:00:00+00:00,customer-059,1365.06,0,0,0,1,1,0,0,fictional
txn-01444,2025-07-01 12:00:00+00:00,customer-060,3313.51,0,1,0,1,6,0,0,fictional
txn-01445,2025-07-01 15:00:00+00:00,customer-061,6557.46,0,0,0,0,2,0,0,fictional
txn-01446,2025-07-01 18:00:00+00:00,customer-062,642.57,0,0,0,1,1,0,0,fictional
txn-01447,2025-07-01 21:00:00+00:00,customer-063,1621.1,0,0,0,0,4,0,0,fictional
txn-01448,2025-07-02 00:00:00+00:00,customer-064,465.57,1,0,0,1,3,1,0,fictional
txn-01449,2025-07-02 03:00:00+00:00,customer-065,300.29,1,0,0,1,1,1,0,fictional
txn-01450,2025-07-02 06:00:00+00:00,customer-066,6296.66,0,0,0,1,1,0,0,fictional
txn-01451,2025-07-02 09:00:00+00:00,customer-067,3808.94,0,0,0,0,1,0,0,fictional
txn-01452,2025-07-02 12:00:00+00:00,customer-068,3844.35,0,1,0,3,4,0,0,fictional
txn-01453,2025-07-02 15:00:00+00:00,customer-069,1697.67,0,0,1,0,2,0,0,fictional
txn-01454,2025-07-02 18:00:00+00:00,customer-070,6013.68,0,0,0,1,5,0,0,fictional
txn-01455,2025-07-02 21:00:00+00:00,customer-071,1027.07,1,1,0,2,3,0,0,fictional
txn-01456,2025-07-03 00:00:00+00:00,customer-072,3612.39,0,0,0,0,4,1,0,fictional
txn-01457,2025-07-03 03:00:00+00:00,customer-073,2566.84,0,0,0,1,6,1,0,fictional
txn-01458,2025-07-03 06:00:00+00:00,customer-074,3635.55,1,0,0,1,3,0,0,fictional
txn-01459,2025-07-03 09:00:00+00:00,customer-075,6846.66,0,0,0,2,2,0,0,fictional
txn-01460,2025-07-03 12:00:00+00:00,customer-076,11599.26,0,0,0,3,8,0,1,fictional
txn-01461,2025-07-03 15:00:00+00:00,customer-077,25050.74,0,0,0,0,2,0,0,fictional
txn-01462,2025-07-03 18:00:00+00:00,customer-078,32551.72,1,0,0,2,5,0,1,fictional
txn-01463,2025-07-03 21:00:00+00:00,customer-079,1567.38,0,0,0,0,3,0,0,fictional
txn-01464,2025-07-04 00:00:00+00:00,customer-080,10815.59,0,0,0,0,2,1,0,fictional
txn-01465,2025-07-04 03:00:00+00:00,customer-081,1035.45,0,0,1,1,2,1,0,fictional
txn-01466,2025-07-04 06:00:00+00:00,customer-082,6686.14,1,1,0,3,4,0,1,fictional
txn-01467,2025-07-04 09:00:00+00:00,customer-083,1109.95,1,0,1,1,4,0,1,fictional
txn-01468,2025-07-04 12:00:00+00:00,customer-084,3107.79,0,0,0,1,1,0,0,fictional
txn-01469,2025-07-04 15:00:00+00:00,customer-085,682.06,0,0,0,0,1,0,0,fictional
txn-01470,2025-07-04 18:00:00+00:00,customer-086,342.63,0,1,0,1,1,0,0,fictional
txn-01471,2025-07-04 21:00:00+00:00,customer-087,19486.56,0,0,0,3,1,0,0,fictional
txn-01472,2025-07-05 00:00:00+00:00,customer-088,113.38,0,0,0,2,3,1,0,fictional
txn-01473,2025-07-05 03:00:00+00:00,customer-089,1279.43,1,1,0,1,3,1,0,fictional
txn-01474,2025-07-05 06:00:00+00:00,customer-090,15735.6,0,0,0,0,0,0,0,fictional
txn-01475,2025-07-05 09:00:00+00:00,customer-091,196.94,0,0,0,1,2,0,0,fictional
txn-01476,2025-07-05 12:00:00+00:00,customer-092,7420.55,0,0,0,0,2,0,0,fictional
txn-01477,2025-07-05 15:00:00+00:00,customer-093,1317.16,0,0,0,1,1,0,0,fictional
txn-01478,2025-07-05 18:00:00+00:00,customer-094,1231.06,1,0,0,0,3,0,0,fictional
txn-01479,2025-07-05 21:00:00+00:00,customer-095,157.95,1,1,0,0,5,0,0,fictional
txn-01480,2025-07-06 00:00:00+00:00,customer-096,3783.45,1,0,0,0,5,1,0,fictional
txn-01481,2025-07-06 03:00:00+00:00,customer-097,1145.5,0,0,0,1,1,1,0,fictional
txn-01482,2025-07-06 06:00:00+00:00,customer-098,2802.5,1,0,0,3,4,0,0,fictional
txn-01483,2025-07-06 09:00:00+00:00,customer-099,2611.47,1,0,0,2,2,0,0,fictional
txn-01484,2025-07-06 12:00:00+00:00,customer-100,708.02,0,0,0,0,3,0,0,fictional
txn-01485,2025-07-06 15:00:00+00:00,customer-101,1450.85,0,0,0,0,2,0,0,fictional
txn-01486,2025-07-06 18:00:00+00:00,customer-102,3505.72,1,0,0,1,4,0,0,fictional
txn-01487,2025-07-06 21:00:00+00:00,customer-103,571.89,0,0,0,0,1,0,0,fictional
txn-01488,2025-07-07 00:00:00+00:00,customer-104,7704.56,0,0,1,2,0,1,0,fictional
txn-01489,2025-07-07 03:00:00+00:00,customer-105,1739.05,0,0,0,0,1,1,0,fictional
txn-01490,2025-07-07 06:00:00+00:00,customer-106,6848.38,0,0,0,3,2,0,0,fictional
txn-01491,2025-07-07 09:00:00+00:00,customer-107,784.78,0,0,0,1,3,0,0,fictional
txn-01492,2025-07-07 12:00:00+00:00,customer-108,311.81,0,0,0,3,2,0,0,fictional
txn-01493,2025-07-07 15:00:00+00:00,customer-109,582.32,0,1,0,3,1,0,0,fictional
txn-01494,2025-07-07 18:00:00+00:00,customer-110,7004.58,0,0,0,1,2,0,0,fictional
txn-01495,2025-07-07 21:00:00+00:00,customer-111,2586.95,0,0,0,0,1,0,0,fictional
txn-01496,2025-07-08 00:00:00+00:00,customer-112,2665.52,0,0,0,1,3,1,0,fictional
txn-01497,2025-07-08 03:00:00+00:00,customer-113,3066.51,0,1,0,0,3,1,0,fictional
txn-01498,2025-07-08 06:00:00+00:00,customer-114,5072.78,1,0,0,0,2,0,0,fictional
txn-01499,2025-07-08 09:00:00+00:00,customer-115,2908.97,1,0,0,1,2,0,0,fictional
txn-01500,2025-07-08 12:00:00+00:00,customer-116,1851.43,0,0,0,0,1,0,0,fictional
txn-01501,2025-07-08 15:00:00+00:00,customer-117,1796.22,1,0,0,0,3,0,0,fictional
txn-01502,2025-07-08 18:00:00+00:00,customer-118,2589.72,0,0,0,2,0,0,0,fictional
txn-01503,2025-07-08 21:00:00+00:00,customer-119,4088.08,0,1,0,0,2,0,0,fictional
txn-01504,2025-07-09 00:00:00+00:00,customer-120,2678.74,0,0,0,1,4,1,0,fictional
txn-01505,2025-07-09 03:00:00+00:00,customer-121,803.42,0,0,0,2,5,1,0,fictional
txn-01506,2025-07-09 06:00:00+00:00,customer-122,979.55,0,0,0,0,1,0,0,fictional
txn-01507,2025-07-09 09:00:00+00:00,customer-123,7746.99,0,0,0,1,4,0,0,fictional
txn-01508,2025-07-09 12:00:00+00:00,customer-124,16661.85,0,0,0,2,1,0,0,fictional
txn-01509,2025-07-09 15:00:00+00:00,customer-125,267.76,0,0,0,0,1,0,0,fictional
txn-01510,2025-07-09 18:00:00+00:00,customer-126,796.69,0,0,0,2,0,0,0,fictional
txn-01511,2025-07-09 21:00:00+00:00,customer-127,1974.33,0,0,0,2,4,0,0,fictional
txn-01512,2025-07-10 00:00:00+00:00,customer-128,2910.58,0,0,0,1,2,1,0,fictional
txn-01513,2025-07-10 03:00:00+00:00,customer-129,621.72,0,0,0,1,1,1,0,fictional
txn-01514,2025-07-10 06:00:00+00:00,customer-130,38393.98,0,0,0,2,0,0,0,fictional
txn-01515,2025-07-10 09:00:00+00:00,customer-131,6304.05,0,0,1,2,2,0,0,fictional
txn-01516,2025-07-10 12:00:00+00:00,customer-132,394.9,0,1,0,2,4,0,0,fictional
txn-01517,2025-07-10 15:00:00+00:00,customer-133,19587.01,0,0,0,3,2,0,0,fictional
txn-01518,2025-07-10 18:00:00+00:00,customer-134,2356.55,0,0,0,0,1,0,0,fictional
txn-01519,2025-07-10 21:00:00+00:00,customer-135,66.97,0,0,0,0,3,0,0,fictional
txn-01520,2025-07-11 00:00:00+00:00,customer-136,1125.47,0,0,0,1,2,1,0,fictional
txn-01521,2025-07-11 03:00:00+00:00,customer-137,2136.06,0,1,0,2,3,1,0,fictional
txn-01522,2025-07-11 06:00:00+00:00,customer-138,7073.75,0,0,0,0,0,0,0,fictional
txn-01523,2025-07-11 09:00:00+00:00,customer-139,5884.27,0,0,0,0,3,0,0,fictional
txn-01524,2025-07-11 12:00:00+00:00,customer-140,1847.88,1,0,0,1,1,0,0,fictional
txn-01525,2025-07-11 15:00:00+00:00,customer-141,7647.64,0,0,0,0,2,0,0,fictional
txn-01526,2025-07-11 18:00:00+00:00,customer-142,4032.97,0,0,0,1,3,0,0,fictional
txn-01527,2025-07-11 21:00:00+00:00,customer-143,15701.48,0,0,0,0,3,0,0,fictional
txn-01528,2025-07-12 00:00:00+00:00,customer-144,185.17,0,0,0,0,4,1,0,fictional
txn-01529,2025-07-12 03:00:00+00:00,customer-145,525.66,0,0,0,0,2,1,0,fictional
txn-01530,2025-07-12 06:00:00+00:00,customer-146,11918.79,0,0,0,1,2,0,0,fictional
txn-01531,2025-07-12 09:00:00+00:00,customer-147,5072.18,0,0,0,1,2,0,0,fictional
txn-01532,2025-07-12 12:00:00+00:00,customer-148,653.33,0,0,0,1,5,0,0,fictional
txn-01533,2025-07-12 15:00:00+00:00,customer-149,5629.07,0,0,1,3,5,0,0,fictional
txn-01534,2025-07-12 18:00:00+00:00,customer-150,939.13,1,0,0,0,2,0,0,fictional
txn-01535,2025-07-12 21:00:00+00:00,customer-151,17750.77,0,1,0,1,2,0,0,fictional
txn-01536,2025-07-13 00:00:00+00:00,customer-152,2480.58,0,0,0,0,3,1,0,fictional
txn-01537,2025-07-13 03:00:00+00:00,customer-153,2386.72,0,0,0,1,2,1,0,fictional
txn-01538,2025-07-13 06:00:00+00:00,customer-154,710.74,0,0,0,1,1,0,0,fictional
txn-01539,2025-07-13 09:00:00+00:00,customer-155,1996.71,0,0,0,1,1,0,0,fictional
txn-01540,2025-07-13 12:00:00+00:00,customer-156,20615.36,0,0,0,1,2,0,0,fictional
txn-01541,2025-07-13 15:00:00+00:00,customer-157,1459.02,0,0,0,1,2,0,0,fictional
txn-01542,2025-07-13 18:00:00+00:00,customer-158,60920.61,0,0,0,2,2,0,1,fictional
txn-01543,2025-07-13 21:00:00+00:00,customer-159,4064.62,0,0,0,0,3,0,0,fictional
txn-01544,2025-07-14 00:00:00+00:00,customer-160,1643.67,0,0,0,1,2,1,0,fictional
txn-01545,2025-07-14 03:00:00+00:00,customer-161,4961.25,0,0,0,0,1,1,0,fictional
txn-01546,2025-07-14 06:00:00+00:00,customer-162,522.62,1,0,0,0,5,0,0,fictional
txn-01547,2025-07-14 09:00:00+00:00,customer-163,821.62,1,0,0,1,3,0,0,fictional
txn-01548,2025-07-14 12:00:00+00:00,customer-164,7644.03,0,1,0,0,1,0,0,fictional
txn-01549,2025-07-14 15:00:00+00:00,customer-165,329.63,1,1,0,1,4,0,1,fictional
txn-01550,2025-07-14 18:00:00+00:00,customer-166,4846.97,0,0,0,0,0,0,0,fictional
txn-01551,2025-07-14 21:00:00+00:00,customer-167,2002.94,0,1,1,1,3,0,0,fictional
txn-01552,2025-07-15 00:00:00+00:00,customer-168,2452.18,0,0,1,1,0,1,0,fictional
txn-01553,2025-07-15 03:00:00+00:00,customer-169,53686.51,0,0,0,0,1,1,1,fictional
txn-01554,2025-07-15 06:00:00+00:00,customer-170,327.86,1,0,1,2,3,0,1,fictional
txn-01555,2025-07-15 09:00:00+00:00,customer-171,4593.09,1,0,0,1,3,0,0,fictional
txn-01556,2025-07-15 12:00:00+00:00,customer-172,4275.36,0,0,0,2,0,0,0,fictional
txn-01557,2025-07-15 15:00:00+00:00,customer-000,3577.06,1,0,1,0,4,0,0,fictional
txn-01558,2025-07-15 18:00:00+00:00,customer-001,21742.13,0,0,0,0,1,0,0,fictional
txn-01559,2025-07-15 21:00:00+00:00,customer-002,1000.9,0,0,0,0,2,0,0,fictional
txn-01560,2025-07-16 00:00:00+00:00,customer-003,1232.31,0,0,0,0,0,1,0,fictional
txn-01561,2025-07-16 03:00:00+00:00,customer-004,1402.57,1,1,0,1,2,1,0,fictional
txn-01562,2025-07-16 06:00:00+00:00,customer-005,2041.14,0,0,0,1,3,0,0,fictional
txn-01563,2025-07-16 09:00:00+00:00,customer-006,802.98,0,0,0,1,0,0,0,fictional
txn-01564,2025-07-16 12:00:00+00:00,customer-007,2232.18,0,0,0,1,2,0,0,fictional
txn-01565,2025-07-16 15:00:00+00:00,customer-008,8086.41,1,0,0,2,3,0,0,fictional
txn-01566,2025-07-16 18:00:00+00:00,customer-009,3908.21,1,0,0,2,3,0,0,fictional
txn-01567,2025-07-16 21:00:00+00:00,customer-010,27942.52,0,0,0,1,0,0,0,fictional
txn-01568,2025-07-17 00:00:00+00:00,customer-011,1191.58,0,1,0,0,4,1,0,fictional
txn-01569,2025-07-17 03:00:00+00:00,customer-012,21639.94,0,0,0,0,2,1,0,fictional
txn-01570,2025-07-17 06:00:00+00:00,customer-013,9816.42,0,0,0,2,1,0,0,fictional
txn-01571,2025-07-17 09:00:00+00:00,customer-014,1915.35,0,1,0,2,2,0,0,fictional
txn-01572,2025-07-17 12:00:00+00:00,customer-015,32192.45,1,0,0,2,1,0,0,fictional
txn-01573,2025-07-17 15:00:00+00:00,customer-016,4521.18,0,1,0,0,5,0,0,fictional
txn-01574,2025-07-17 18:00:00+00:00,customer-017,6500.06,0,0,0,0,4,0,0,fictional
txn-01575,2025-07-17 21:00:00+00:00,customer-018,2709.93,0,0,0,0,3,0,0,fictional
txn-01576,2025-07-18 00:00:00+00:00,customer-019,2813.33,0,0,0,0,1,1,0,fictional
txn-01577,2025-07-18 03:00:00+00:00,customer-020,26741.68,0,0,0,0,1,1,0,fictional
txn-01578,2025-07-18 06:00:00+00:00,customer-021,16374.63,0,0,0,0,0,0,0,fictional
txn-01579,2025-07-18 09:00:00+00:00,customer-022,6274.92,0,0,0,1,1,0,0,fictional
txn-01580,2025-07-18 12:00:00+00:00,customer-023,375.17,1,1,0,0,5,0,0,fictional
txn-01581,2025-07-18 15:00:00+00:00,customer-024,801.51,0,0,0,0,3,0,0,fictional
txn-01582,2025-07-18 18:00:00+00:00,customer-025,2004.95,0,1,0,1,4,0,0,fictional
txn-01583,2025-07-18 21:00:00+00:00,customer-026,4275.16,0,0,0,0,0,0,0,fictional
txn-01584,2025-07-19 00:00:00+00:00,customer-027,6955.72,1,0,0,0,3,1,0,fictional
txn-01585,2025-07-19 03:00:00+00:00,customer-028,3885.31,0,0,0,1,2,1,0,fictional
txn-01586,2025-07-19 06:00:00+00:00,customer-029,5417.23,0,0,1,0,1,0,0,fictional
txn-01587,2025-07-19 09:00:00+00:00,customer-030,26877.17,0,0,0,3,4,0,0,fictional
txn-01588,2025-07-19 12:00:00+00:00,customer-031,488.66,1,0,0,0,3,0,0,fictional
txn-01589,2025-07-19 15:00:00+00:00,customer-032,4702.22,0,0,0,0,7,0,0,fictional
txn-01590,2025-07-19 18:00:00+00:00,customer-033,17840.65,0,0,0,3,3,0,0,fictional
txn-01591,2025-07-19 21:00:00+00:00,customer-034,1911.24,1,0,0,0,5,0,0,fictional
txn-01592,2025-07-20 00:00:00+00:00,customer-035,17450.89,0,0,0,1,2,1,0,fictional
txn-01593,2025-07-20 03:00:00+00:00,customer-036,1293.49,1,0,0,1,8,1,0,fictional
txn-01594,2025-07-20 06:00:00+00:00,customer-037,3836.69,1,1,0,0,3,0,0,fictional
txn-01595,2025-07-20 09:00:00+00:00,customer-038,2639.65,0,0,0,0,1,0,0,fictional
txn-01596,2025-07-20 12:00:00+00:00,customer-039,434.75,0,0,0,1,4,0,0,fictional
txn-01597,2025-07-20 15:00:00+00:00,customer-040,8744.61,0,1,0,0,5,0,0,fictional
txn-01598,2025-07-20 18:00:00+00:00,customer-041,21413.4,1,0,1,0,2,0,0,fictional
txn-01599,2025-07-20 21:00:00+00:00,customer-042,1997.19,0,0,0,1,4,0,0,fictional
